,hypothesis,premis,label,category
4021,Some floor layer said domains consists of families, The floor layer said families are composed of domains,False,composition
4022,Some french polisher said hotels consists of beds, The french polisher said beds are composed of hotels,False,composition
4023,Some fuel merchant said hospitals consists of beds, The fuel merchant said beds are composed of hospitals,False,composition
4024,Some furrier said books consists of words, The furrier said words are composed of books,False,composition
4025,Some gallery owner said forests consists of trees, The gallery owner said trees are composed of forests,False,composition
4026,Some glass worker said domains consists of families, The glass worker said families are composed of domains,False,composition
4027,Some glass worker said computer consists of processor, The glass worker said processor are composed of computer,False,composition
4028,Some governor said hotels consists of customers, The governor said customers are composed of hotels,False,composition
4029,Some ground worker said domains consists of classes, The ground worker said classes are composed of domains,False,composition
4030,Some guest house owner said books consists of pages, The guest house owner said pages are composed of books,False,composition
4031,Some health visitor said stores consists of employees, The health visitor said employees are composed of stores,False,composition
4032,Some home help said homes consists of children, The home help said children are composed of homes,False,composition
4033,Some horse breeder said parks consists of chains, The horse breeder said chains are composed of parks,False,composition
4034,Some horticultural consultant said cars consists of wheels, The horticultural consultant said wheels are composed of cars,False,composition
4035,Some hosiery mechanic said songs consists of muscisians, The hosiery mechanic said muscisians are composed of songs,False,composition
4036,Some hospital orderly said forests consists of trees, The hospital orderly said trees are composed of forests,False,composition
4037,Some househusband said parks consists of swings, The househusband said swings are composed of parks,False,composition
4038,Some housewife said domains consists of genera, The housewife said genera are composed of domains,False,composition
4039,Some housing supervisor said artworks consists of chemicals, The housing supervisor said chemicals are composed of artworks,False,composition
4040,Some ice cream vendor said cities consists of people, The ice cream vendor said people are composed of cities,False,composition
4041,Some instructor said zoos consists of animals, The instructor said animals are composed of zoos,False,composition
4042,Some inventor said schools consists of classrooms, The inventor said classrooms are composed of schools,False,composition
4043,Some landlord said homes consists of children, The landlord said children are composed of homes,False,composition
4044,Some landowner said songs consists of instruments, The landowner said instruments are composed of songs,False,composition
4045,Some law clerk said songs consists of bands, The law clerk said bands are composed of songs,False,composition
4046,Some lifeguard said cities consists of neighborhoods, The lifeguard said neighborhoods are composed of cities,False,composition
4047,Some lighting technician said books consists of letters, The lighting technician said letters are composed of books,False,composition
4048,Some marble mason said artworks consists of chemicals, The marble mason said chemicals are composed of artworks,False,composition
4049,Some marine pilot said zoos consists of animals, The marine pilot said animals are composed of zoos,False,composition
4050,Some market research said cities consists of neighborhoods, The market research said neighborhoods are composed of cities,False,composition
4051,Some market trader said drums consists of heads, The market trader said heads are composed of drums,False,composition
4052,Some mattress maker said cars consists of hubcaps, The mattress maker said hubcaps are composed of cars,False,composition
4053,Some meat inspector said teapots consists of tea, The meat inspector said tea are composed of teapots,False,composition
4054,Some medal dealer said domains consists of genera, The medal dealer said genera are composed of domains,False,composition
4055,Some merchant said churches consists of pews, The merchant said pews are composed of churches,False,composition
4056,Some military leader said schools consists of classrooms, The military leader said classrooms are composed of schools,False,composition
4057,Some mill worker said computer consists of silicon, The mill worker said silicon are composed of computer,False,composition
4058,Some mill worker said schools consists of classrooms, The mill worker said classrooms are composed of schools,False,composition
4059,Some moneylender said coats consists of zippers, The moneylender said zippers are composed of coats,False,composition
4060,Some nun said computer consists of silicon, The nun said silicon are composed of computer,False,composition
4061,Some nutritionist said decks consists of cards, The nutritionist said cards are composed of decks,False,composition
4062,Some operations said cities consists of people, The operations said people are composed of cities,False,composition
4063,Some organist said books consists of sentences, The organist said sentences are composed of books,False,composition
4064,Some outreach worker said cities consists of apartments, The outreach worker said apartments are composed of cities,False,composition
4065,Some park attendant said parks consists of swings, The park attendant said swings are composed of parks,False,composition
4066,Some park ranger said schools consists of classrooms, The park ranger said classrooms are composed of schools,False,composition
4067,Some payroll assistant said parks consists of chains, The payroll assistant said chains are composed of parks,False,composition
4068,Some pharmacist said hotels consists of rooms, The pharmacist said rooms are composed of hotels,False,composition
4069,Some physician said artworks consists of chemicals, The physician said chemicals are composed of artworks,False,composition
4070,Some pipe fitter said cars consists of hubcaps, The pipe fitter said hubcaps are composed of cars,False,composition
4071,Some pipe inspector said domains consists of orders, The pipe inspector said orders are composed of domains,False,composition
4072,Some planning engineer said artworks consists of chemicals, The planning engineer said chemicals are composed of artworks,False,composition
4073,Some planning technician said desks consists of drawers, The planning technician said drawers are composed of desks,False,composition
4074,Some planning technician said songs consists of instruments, The planning technician said instruments are composed of songs,False,composition
4075,Some playgroup leader said schools consists of classrooms, The playgroup leader said classrooms are composed of schools,False,composition
4076,Some polisher said songs consists of muscisians, The polisher said muscisians are composed of songs,False,composition
4077,Some porter said artworks consists of chemicals, The porter said chemicals are composed of artworks,False,composition
4078,Some postmaster said teapots consists of tea, The postmaster said tea are composed of teapots,False,composition
4079,Some practice manager said parks consists of chains, The practice manager said chains are composed of parks,False,composition
4080,Some product manager said domains consists of orders, The product manager said orders are composed of domains,False,composition
4081,Some project leader said hotels consists of rooms, The project leader said rooms are composed of hotels,False,composition
4082,Some project worker said books consists of sentences, The project worker said sentences are composed of books,False,composition
4083,Some psychoanalyst said cities consists of neighborhoods, The psychoanalyst said neighborhoods are composed of cities,False,composition
4084,Some purchasing manager said churches consists of pews, The purchasing manager said pews are composed of churches,False,composition
4085,Some quality controller said hospitals consists of beds, The quality controller said beds are composed of hospitals,False,composition
4086,Some racehorse groom said cars consists of wheels, The racehorse groom said wheels are composed of cars,False,composition
4087,Some radio producer said domains consists of species, The radio producer said species are composed of domains,False,composition
4088,Some receptionist said pens consists of ink, The receptionist said ink are composed of pens,False,composition
4089,Some recreational said domains consists of kingdoms, The recreational said kingdoms are composed of domains,False,composition
4090,Some rent offcer said books consists of pages, The rent offcer said pages are composed of books,False,composition
4091,Some representative said schools consists of students, The representative said students are composed of schools,False,composition
4092,Some reprographic assistant said coats consists of zippers, The reprographic assistant said zippers are composed of coats,False,composition
4093,Some research analyst said homes consists of children, The research analyst said children are composed of homes,False,composition
4094,Some restorer said computer consists of silicon, The restorer said silicon are composed of computer,False,composition
4095,Some retired said artworks consists of paints, The retired said paints are composed of artworks,False,composition
4096,Some riding instructor said songs consists of instruments, The riding instructor said instruments are composed of songs,False,composition
4097,Some road safety officer said forests consists of leafs, The road safety officer said leafs are composed of forests,False,composition
4098,Some roof tiler said books consists of paragraphs, The roof tiler said paragraphs are composed of books,False,composition
4099,Some saddler said hospitals consists of patients, The saddler said patients are composed of hospitals,False,composition
4100,Some sail maker said stores consists of employees, The sail maker said employees are composed of stores,False,composition
4101,Some sales assistant said gardens consists of plants, The sales assistant said plants are composed of gardens,False,composition
4102,Some sales representative said domains consists of species, The sales representative said species are composed of domains,False,composition
4103,Some script writer said coats consists of zippers, The script writer said zippers are composed of coats,False,composition
4104,Some script writer said stores consists of bones, The script writer said bones are composed of stores,False,composition
4105,Some servant said forests consists of trees, The servant said trees are composed of forests,False,composition
4106,Some sheriff clerk said decks consists of suits, The sheriff clerk said suits are composed of decks,False,composition
4107,Some shoe repairer said computer consists of processor, The shoe repairer said processor are composed of computer,False,composition
4108,Some shooting instructor said domains consists of kingdoms, The shooting instructor said kingdoms are composed of domains,False,composition
4109,Some signalman said hospitals consists of patients, The signalman said patients are composed of hospitals,False,composition
4110,Some site agent said domains consists of families, The site agent said families are composed of domains,False,composition
4111,Some smallholder said desks consists of utensils, The smallholder said utensils are composed of desks,False,composition
4112,Some soldier said songs consists of bands, The soldier said bands are composed of songs,False,composition
4113,Some sports commentator said domains consists of genera, The sports commentator said genera are composed of domains,False,composition
4114,Some stable hand said domains consists of orders, The stable hand said orders are composed of domains,False,composition
4115,Some staff nurse said ponds consists of water, The staff nurse said water are composed of ponds,False,composition
4116,Some steeplejack said forests consists of leafs, The steeplejack said leafs are composed of forests,False,composition
4117,Some steeplejack said computer consists of silicon, The steeplejack said silicon are composed of computer,False,composition
4118,Some stenographer said desks consists of utensils, The stenographer said utensils are composed of desks,False,composition
4119,Some stockbroker said hospitals consists of beds, The stockbroker said beds are composed of hospitals,False,composition
4120,Some student nurse said songs consists of muscisians, The student nurse said muscisians are composed of songs,False,composition
4121,Some student teacher said coats consists of zippers, The student teacher said zippers are composed of coats,False,composition
4122,Some taxi controller said domains consists of species, The taxi controller said species are composed of domains,False,composition
4123,Some taxi driver said songs consists of bands, The taxi driver said bands are composed of songs,False,composition
4124,Some teachers assistant said cities consists of neighborhoods, The teachers assistant said neighborhoods are composed of cities,False,composition
4125,Some technical co-ordinator said hospitals consists of patients, The technical co-ordinator said patients are composed of hospitals,False,composition
4126,Some temperature time said desks consists of utensils, The temperature time said utensils are composed of desks,False,composition
4127,Some textile engineer said ponds consists of water, The textile engineer said water are composed of ponds,False,composition
4128,Some theatre manager said schools consists of classrooms, The theatre manager said classrooms are composed of schools,False,composition
4129,Some tour agent said domains consists of phylums, The tour agent said phylums are composed of domains,False,composition
4130,Some town planner said drums consists of snares, The town planner said snares are composed of drums,False,composition
4131,Some trade union official said drums consists of heads, The trade union official said heads are composed of drums,False,composition
4132,Some treasurer said ponds consists of water, The treasurer said water are composed of ponds,False,composition
4133,Some vehicle assessor said coats consists of zippers, The vehicle assessor said zippers are composed of coats,False,composition
4134,Some vehicle technician said books consists of paragraphs, The vehicle technician said paragraphs are composed of books,False,composition
4135,Some vehicle technician said songs consists of muscisians, The vehicle technician said muscisians are composed of songs,False,composition
4136,Some vehicle technician said gardens consists of plants, The vehicle technician said plants are composed of gardens,False,composition
4137,Some vicar said forests consists of trees, The vicar said trees are composed of forests,False,composition
4138,Some warden said artworks consists of paints, The warden said paints are composed of artworks,False,composition
4139,Some windscreen fitter said books consists of letters, The windscreen fitter said letters are composed of books,False,composition
4140,Some anteater found instruments in songs, songs were found in instruments by the anteater,False,composition
4141,Some badger found classes in domains, domains were found in classes by the badger,False,composition
4142,Some camel found animals in zoos, zoos were found in animals by the camel,False,composition
4143,Some chinchilla found sentences in books, books were found in sentences by the chinchilla,False,composition
4144,Some cockroach found ink in pens, pens were found in ink by the cockroach,False,composition
4145,Some crocodile found letters in books, books were found in letters by the crocodile,False,composition
4146,Some dinosaur found swings in parks, parks were found in swings by the dinosaur,False,composition
4147,Some duck found apartments in cities, cities were found in apartments by the duck,False,composition
4148,Some falcon found leafs in forests, forests were found in leafs by the falcon,False,composition
4149,Some gaur found cards in decks, decks were found in cards by the gaur,False,composition
4150,Some gull found animals in zoos, zoos were found in animals by the gull,False,composition
4151,Some heron found hubcaps in cars, cars were found in hubcaps by the heron,False,composition
4152,Some hippopotamus found trees in forests, forests were found in trees by the hippopotamus,False,composition
4153,Some hornet found silicon in computer, computer were found in silicon by the hornet,False,composition
4154,Some jackal found cards in decks, decks were found in cards by the jackal,False,composition
4155,Some jackal found utensils in desks, desks were found in utensils by the jackal,False,composition
4156,Some jay found words in books, books were found in words by the jay,False,composition
4157,Some jay found people in cities, cities were found in people by the jay,False,composition
4158,Some lemur found species in domains, domains were found in species by the lemur,False,composition
4159,Some lion found customers in hotels, hotels were found in customers by the lion,False,composition
4160,Some loris found families in domains, domains were found in families by the loris,False,composition
4161,Some magpie found beds in hospitals, hospitals were found in beds by the magpie,False,composition
4162,Some moose found trees in forests, forests were found in trees by the moose,False,composition
4163,Some moose found chemicals in artworks, artworks were found in chemicals by the moose,False,composition
4164,Some mosquito found tea in teapots, teapots were found in tea by the mosquito,False,composition
4165,Some partridge found sand in beaches, beaches were found in sand by the partridge,False,composition
4166,Some skunk found people in cities, cities were found in people by the skunk,False,composition
4167,Some stingray found utensils in desks, desks were found in utensils by the stingray,False,composition
4168,Some tiger found bands in songs, songs were found in bands by the tiger,False,composition
4169,Some wombat found animals in zoos, zoos were found in animals by the wombat,False,composition
4170,Some adjustor said desks are made of drawers, The adjustor said desks are used to make drawers,False,composition
4171,Some administration staff said artworks are made of paints, The administration staff said artworks are used to make paints,False,composition
4172,Some aerobic instructor said desks are made of drawers, The aerobic instructor said desks are used to make drawers,False,composition
4173,Some analytical chemist said hospitals are made of beds, The analytical chemist said hospitals are used to make beds,False,composition
4174,Some assessor said domains are made of kingdoms, The assessor said domains are used to make kingdoms,False,composition
4175,Some assistant teacher said decks are made of suits, The assistant teacher said decks are used to make suits,False,composition
4176,Some baggage handler said domains are made of families, The baggage handler said domains are used to make families,False,composition
4177,Some baptist minister said ponds are made of water, The baptist minister said ponds are used to make water,False,composition
4178,Some blind assembler said domains are made of orders, The blind assembler said domains are used to make orders,False,composition
4179,Some booking agent said stores are made of employees, The booking agent said stores are used to make employees,False,composition
4180,Some branch manager said zoos are made of animals, The branch manager said zoos are used to make animals,False,composition
4181,Some branch manager said stores are made of bones, The branch manager said stores are used to make bones,False,composition
4182,Some brewery manager said gardens are made of plants, The brewery manager said gardens are used to make plants,False,composition
4183,Some building manager said churches are made of pews, The building manager said churches are used to make pews,False,composition
4184,Some bus driver said pens are made of ink, The bus driver said pens are used to make ink,False,composition
4185,Some bus valeter said cities are made of neighborhoods, The bus valeter said cities are used to make neighborhoods,False,composition
4186,Some cabinet maker said books are made of sentences, The cabinet maker said books are used to make sentences,False,composition
4187,Some cable tv installer said domains are made of genera, The cable tv installer said domains are used to make genera,False,composition
4188,Some cafe worker said cities are made of people, The cafe worker said cities are used to make people,False,composition
4189,Some careers officer said desks are made of utensils, The careers officer said desks are used to make utensils,False,composition
4190,Some caulker said beaches are made of sand, The caulker said beaches are used to make sand,False,composition
4191,Some chaplain said gardens are made of plants, The chaplain said gardens are used to make plants,False,composition
4192,Some circus worker said books are made of letters, The circus worker said books are used to make letters,False,composition
4193,Some civil engineer said hotels are made of customers, The civil engineer said hotels are used to make customers,False,composition
4194,Some civil engineer said schools are made of classrooms, The civil engineer said schools are used to make classrooms,False,composition
4195,Some economist said schools are made of classrooms, The economist said schools are used to make classrooms,False,composition
4196,Some engineer said schools are made of students, The engineer said schools are used to make students,False,composition
4197,Some forester said gardens are made of plants, The forester said gardens are used to make plants,False,composition
4198,Some fuel merchant said domains are made of species, The fuel merchant said domains are used to make species,False,composition
4199,Some furniture dealer said schools are made of classrooms, The furniture dealer said schools are used to make classrooms,False,composition
4200,Some geologist said computer are made of processor, The geologist said computer are used to make processor,False,composition
4201,Some green keeper said parks are made of swings, The green keeper said parks are used to make swings,False,composition
4202,Some health service said drums are made of heads, The health service said drums are used to make heads,False,composition
4203,Some health therapist said forests are made of leafs, The health therapist said forests are used to make leafs,False,composition
4204,Some homeopath said drums are made of heads, The homeopath said drums are used to make heads,False,composition
4205,Some homeworker said cities are made of apartments, The homeworker said cities are used to make apartments,False,composition
4206,Some hospital technician said cities are made of neighborhoods, The hospital technician said cities are used to make neighborhoods,False,composition
4207,Some hospital worker said hotels are made of rooms, The hospital worker said hotels are used to make rooms,False,composition
4208,Some hot foil printer said stores are made of bones, The hot foil printer said stores are used to make bones,False,composition
4209,Some hotelier said forests are made of trees, The hotelier said forests are used to make trees,False,composition
4210,Some hotelier said schools are made of students, The hotelier said schools are used to make students,False,composition
4211,Some import consultant said schools are made of students, The import consultant said schools are used to make students,False,composition
4212,Some independent means said desks are made of drawers, The independent means said desks are used to make drawers,False,composition
4213,Some induction moulder said artworks are made of paints, The induction moulder said artworks are used to make paints,False,composition
4214,Some injection moulder said flowers are made of pedals, The injection moulder said flowers are used to make pedals,False,composition
4215,Some instrument supervisor said hospitals are made of beds, The instrument supervisor said hospitals are used to make beds,False,composition
4216,Some interior designer said songs are made of instruments, The interior designer said songs are used to make instruments,False,composition
4217,Some interpreter said schools are made of classrooms, The interpreter said schools are used to make classrooms,False,composition
4218,Some jazz composer said coats are made of zippers, The jazz composer said coats are used to make zippers,False,composition
4219,Some jewellery said artworks are made of paints, The jewellery said artworks are used to make paints,False,composition
4220,Some landlady said forests are made of leafs, The landlady said forests are used to make leafs,False,composition
4221,Some lathe operator said forests are made of trees, The lathe operator said forests are used to make trees,False,composition
4222,Some legal assistant said books are made of words, The legal assistant said books are used to make words,False,composition
4223,Some legal executive said books are made of words, The legal executive said books are used to make words,False,composition
4224,Some licensing said domains are made of families, The licensing said domains are used to make families,False,composition
4225,Some lighting designer said decks are made of cards, The lighting designer said decks are used to make cards,False,composition
4226,Some line worker said decks are made of suits, The line worker said decks are used to make suits,False,composition
4227,Some literary agent said gardens are made of plants, The literary agent said gardens are used to make plants,False,composition
4228,Some loss assessor said decks are made of suits, The loss assessor said decks are used to make suits,False,composition
4229,Some magician said zoos are made of animals, The magician said zoos are used to make animals,False,composition
4230,Some market research said domains are made of kingdoms, The market research said domains are used to make kingdoms,False,composition
4231,Some marketing coordinator said drums are made of heads, The marketing coordinator said drums are used to make heads,False,composition
4232,Some marquee erector said stores are made of bones, The marquee erector said stores are used to make bones,False,composition
4233,Some mattress maker said gardens are made of plants, The mattress maker said gardens are used to make plants,False,composition
4234,Some medical advisor said flowers are made of pedals, The medical advisor said flowers are used to make pedals,False,composition
4235,Some medical practitioner said forests are made of trees, The medical practitioner said forests are used to make trees,False,composition
4236,Some medical technician said ponds are made of molecules, The medical technician said ponds are used to make molecules,False,composition
4237,Some metal engineer said computer are made of silicon, The metal engineer said computer are used to make silicon,False,composition
4238,Some mortician said hospitals are made of beds, The mortician said hospitals are used to make beds,False,composition
4239,Some motor dealer said cities are made of neighborhoods, The motor dealer said cities are used to make neighborhoods,False,composition
4240,Some negotiator said coats are made of zippers, The negotiator said coats are used to make zippers,False,composition
4241,Some nursery worker said ponds are made of water, The nursery worker said ponds are used to make water,False,composition
4242,Some optical said parks are made of chains, The optical said parks are used to make chains,False,composition
4243,Some optical advisor said stores are made of bones, The optical advisor said stores are used to make bones,False,composition
4244,Some optician said computer are made of silicon, The optician said computer are used to make silicon,False,composition
4245,Some orchestral said zoos are made of animals, The orchestral said zoos are used to make animals,False,composition
4246,Some organist said ponds are made of molecules, The organist said ponds are used to make molecules,False,composition
4247,Some organist said songs are made of bands, The organist said songs are used to make bands,False,composition
4248,Some osteopath said books are made of sentences, The osteopath said books are used to make sentences,False,composition
4249,Some paint consultant said domains are made of species, The paint consultant said domains are used to make species,False,composition
4250,Some painter said zoos are made of animals, The painter said zoos are used to make animals,False,composition
4251,Some pallet maker said songs are made of muscisians, The pallet maker said songs are used to make muscisians,False,composition
4252,Some personnel officer said decks are made of cards, The personnel officer said decks are used to make cards,False,composition
4253,Some pet minder said domains are made of families, The pet minder said domains are used to make families,False,composition
4254,Some pharmacist said cities are made of neighborhoods, The pharmacist said cities are used to make neighborhoods,False,composition
4255,Some physicist said computer are made of processor, The physicist said computer are used to make processor,False,composition
4256,Some pig manager said coats are made of zippers, The pig manager said coats are used to make zippers,False,composition
4257,Some plastics engineer said cars are made of wheels, The plastics engineer said cars are used to make wheels,False,composition
4258,Some plate layer said books are made of sentences, The plate layer said books are used to make sentences,False,composition
4259,Some pool attendant said cities are made of people, The pool attendant said cities are used to make people,False,composition
4260,Some postwoman said decks are made of cards, The postwoman said decks are used to make cards,False,composition
4261,Some practice manager said forests are made of trees, The practice manager said forests are used to make trees,False,composition
4262,Some production manager said churches are made of pews, The production manager said churches are used to make pews,False,composition
4263,Some professional racing said schools are made of students, The professional racing said schools are used to make students,False,composition
4264,Some progress clerk said hospitals are made of beds, The progress clerk said hospitals are used to make beds,False,composition
4265,Some project engineer said hotels are made of rooms, The project engineer said hotels are used to make rooms,False,composition
4266,Some promoter said desks are made of utensils, The promoter said desks are used to make utensils,False,composition
4267,Some quantity surveyor said parks are made of swings, The quantity surveyor said parks are used to make swings,False,composition
4268,Some radio engineer said cities are made of neighborhoods, The radio engineer said cities are used to make neighborhoods,False,composition
4269,Some receptionist said schools are made of classrooms, The receptionist said schools are used to make classrooms,False,composition
4270,Some records supervisor said songs are made of muscisians, The records supervisor said songs are used to make muscisians,False,composition
4271,Some refractory engineer said cars are made of wheels, The refractory engineer said cars are used to make wheels,False,composition
4272,Some research analyst said songs are made of bands, The research analyst said songs are used to make bands,False,composition
4273,Some research scientist said decks are made of cards, The research scientist said decks are used to make cards,False,composition
4274,Some resin caster said hotels are made of rooms, The resin caster said hotels are used to make rooms,False,composition
4275,Some road sweeper said books are made of words, The road sweeper said books are used to make words,False,composition
4276,Some sales administrator said ponds are made of water, The sales administrator said ponds are used to make water,False,composition
4277,Some sales support said computer are made of processor, The sales support said computer are used to make processor,False,composition
4278,Some salesman said computer are made of processor, The salesman said computer are used to make processor,False,composition
4279,Some scrap dealer said stores are made of bones, The scrap dealer said stores are used to make bones,False,composition
4280,Some screen printer said domains are made of orders, The screen printer said domains are used to make orders,False,composition
4281,Some screen printer said songs are made of muscisians, The screen printer said songs are used to make muscisians,False,composition
4282,Some security controller said homes are made of children, The security controller said homes are used to make children,False,composition
4283,Some servant said books are made of pages, The servant said books are used to make pages,False,composition
4284,Some shelter warden said zoos are made of animals, The shelter warden said zoos are used to make animals,False,composition
4285,Some shipyard worker said stores are made of employees, The shipyard worker said stores are used to make employees,False,composition
4286,Some shot blaster said domains are made of kingdoms, The shot blaster said domains are used to make kingdoms,False,composition
4287,Some shot blaster said homes are made of children, The shot blaster said homes are used to make children,False,composition
4288,Some signalman said teapots are made of tea, The signalman said teapots are used to make tea,False,composition
4289,Some signwriter said books are made of sentences, The signwriter said books are used to make sentences,False,composition
4290,Some slaughterman said books are made of words, The slaughterman said books are used to make words,False,composition
4291,Some smallholder said artworks are made of chemicals, The smallholder said artworks are used to make chemicals,False,composition
4292,Some software engineer said domains are made of kingdoms, The software engineer said domains are used to make kingdoms,False,composition
4293,Some software engineer said books are made of paragraphs, The software engineer said books are used to make paragraphs,False,composition
4294,Some sound technician said hotels are made of rooms, The sound technician said hotels are used to make rooms,False,composition
4295,Some sports coach said coats are made of zippers, The sports coach said coats are used to make zippers,False,composition
4296,Some sportswoman said ponds are made of water, The sportswoman said ponds are used to make water,False,composition
4297,Some stable hand said decks are made of suits, The stable hand said decks are used to make suits,False,composition
4298,Some stage manager said domains are made of orders, The stage manager said domains are used to make orders,False,composition
4299,Some stage mover said books are made of sentences, The stage mover said books are used to make sentences,False,composition
4300,Some station manager said forests are made of leafs, The station manager said forests are used to make leafs,False,composition
4301,Some steel erector said artworks are made of chemicals, The steel erector said artworks are used to make chemicals,False,composition
4302,Some stock controller said domains are made of kingdoms, The stock controller said domains are used to make kingdoms,False,composition
4303,Some stone cutter said songs are made of instruments, The stone cutter said songs are used to make instruments,False,composition
4304,Some store detective said artworks are made of chemicals, The store detective said artworks are used to make chemicals,False,composition
4305,Some storeman said domains are made of families, The storeman said domains are used to make families,False,composition
4306,Some tailor said domains are made of kingdoms, The tailor said domains are used to make kingdoms,False,composition
4307,Some tax manager said artworks are made of chemicals, The tax manager said artworks are used to make chemicals,False,composition
4308,Some technical editor said hotels are made of customers, The technical editor said hotels are used to make customers,False,composition
4309,Some technical editor said books are made of pages, The technical editor said books are used to make pages,False,composition
4310,Some technical illustrator said domains are made of classes, The technical illustrator said domains are used to make classes,False,composition
4311,Some telegraphist said decks are made of cards, The telegraphist said decks are used to make cards,False,composition
4312,Some telegraphist said gardens are made of plants, The telegraphist said gardens are used to make plants,False,composition
4313,Some telex operator said songs are made of muscisians, The telex operator said songs are used to make muscisians,False,composition
4314,Some thermal engineer said beaches are made of sand, The thermal engineer said beaches are used to make sand,False,composition
4315,Some thermal insulator said cities are made of people, The thermal insulator said cities are used to make people,False,composition
4316,Some ticket inspector said teapots are made of tea, The ticket inspector said teapots are used to make tea,False,composition
4317,Some toy trader said decks are made of suits, The toy trader said decks are used to make suits,False,composition
4318,Some training manager said beaches are made of sand, The training manager said beaches are used to make sand,False,composition
4319,Some transport clerk said schools are made of classrooms, The transport clerk said schools are used to make classrooms,False,composition
4320,Some travel consultant said books are made of pages, The travel consultant said books are used to make pages,False,composition
4321,Some treasurer said desks are made of drawers, The treasurer said desks are used to make drawers,False,composition
4322,Some trichologist said desks are made of drawers, The trichologist said desks are used to make drawers,False,composition
4323,Some turkey farmer said schools are made of students, The turkey farmer said schools are used to make students,False,composition
4324,Some turner said churches are made of pews, The turner said churches are used to make pews,False,composition
4325,Some tyre technician said drums are made of heads, The tyre technician said drums are used to make heads,False,composition
4326,Some vehicle body worker said hotels are made of customers, The vehicle body worker said hotels are used to make customers,False,composition
4327,Some vehicle body worker said schools are made of classrooms, The vehicle body worker said schools are used to make classrooms,False,composition
4328,Some violin maker said zoos are made of animals, The violin maker said zoos are used to make animals,False,composition
4329,Some violinist said domains are made of orders, The violinist said domains are used to make orders,False,composition
4330,Some weighbridge clerk said domains are made of phylums, The weighbridge clerk said domains are used to make phylums,False,composition
4331,Some wood cutter said books are made of sentences, The wood cutter said books are used to make sentences,False,composition
4332,Some zoo keeper said domains are made of classes, The zoo keeper said domains are used to make classes,False,composition
4333,Some zoologist said books are made of paragraphs, The zoologist said books are used to make paragraphs,False,composition
4334,Some accountant said wherever you find ponds youll find molecules, If you find molecules youll find ponds,False,composition
4335,Some administration clerk said wherever you find forests youll find trees, If you find trees youll find forests,False,composition
4336,Some aerial erector said wherever you find hotels youll find rooms, If you find rooms youll find hotels,False,composition
4337,Some aircraft designer said wherever you find ponds youll find molecules, If you find molecules youll find ponds,False,composition
4338,Some aircraft surface finisher said wherever you find books youll find pages, If you find pages youll find books,False,composition
4339,Some anaesthetist said wherever you find domains youll find classes, If you find classes youll find domains,False,composition
4340,Some assembly worker said wherever you find songs youll find muscisians, If you find muscisians youll find songs,False,composition
4341,Some assistant manager said wherever you find hospitals youll find beds, If you find beds youll find hospitals,False,composition
4342,Some attendant said wherever you find parks youll find chains, If you find chains youll find parks,False,composition
4343,Some au pair said wherever you find parks youll find swings, If you find swings youll find parks,False,composition
4344,Some au pair said wherever you find artworks youll find paints, If you find paints youll find artworks,False,composition
4345,Some bar manager said wherever you find gardens youll find plants, If you find plants youll find gardens,False,composition
4346,Some barmaid said wherever you find gardens youll find plants, If you find plants youll find gardens,False,composition
4347,Some beautician said wherever you find songs youll find instruments, If you find instruments youll find songs,False,composition
4348,Some beauty therapist said wherever you find hotels youll find rooms, If you find rooms youll find hotels,False,composition
4349,Some betting shop said wherever you find gardens youll find plants, If you find plants youll find gardens,False,composition
4350,Some bill poster said wherever you find songs youll find bands, If you find bands youll find songs,False,composition
4351,Some bingo caller said wherever you find cities youll find neighborhoods, If you find neighborhoods youll find cities,False,composition
4352,Some boat builder said wherever you find drums youll find heads, If you find heads youll find drums,False,composition
4353,Some book binder said wherever you find hotels youll find customers, If you find customers youll find hotels,False,composition
4354,Some book binder said wherever you find books youll find pages, If you find pages youll find books,False,composition
4355,Some book-keeper said wherever you find churches youll find pews, If you find pews youll find churches,False,composition
4356,Some book-keeper said wherever you find cities youll find apartments, If you find apartments youll find cities,False,composition
4357,Some broadcaster said wherever you find cars youll find hubcaps, If you find hubcaps youll find cars,False,composition
4358,Some building foreman said wherever you find domains youll find phylums, If you find phylums youll find domains,False,composition
4359,Some butcher said wherever you find hotels youll find customers, If you find customers youll find hotels,False,composition
4360,Some butcher said wherever you find zoos youll find animals, If you find animals youll find zoos,False,composition
4361,Some care assistant said wherever you find artworks youll find chemicals, If you find chemicals youll find artworks,False,composition
4362,Some care manager said wherever you find parks youll find swings, If you find swings youll find parks,False,composition
4363,Some care manager said wherever you find domains youll find families, If you find families youll find domains,False,composition
4364,Some carpet cleaner said wherever you find books youll find sentences, If you find sentences youll find books,False,composition
4365,Some carpet retailer said wherever you find domains youll find kingdoms, If you find kingdoms youll find domains,False,composition
4366,Some cartographer said wherever you find domains youll find genera, If you find genera youll find domains,False,composition
4367,Some chaplain said wherever you find forests youll find leafs, If you find leafs youll find forests,False,composition
4368,Some charge hand said wherever you find parks youll find swings, If you find swings youll find parks,False,composition
4369,Some chicken chaser said wherever you find hospitals youll find patients, If you find patients youll find hospitals,False,composition
4370,Some chiropodist said wherever you find hotels youll find rooms, If you find rooms youll find hotels,False,composition
4371,Some choreographer said wherever you find beaches youll find sand, If you find sand youll find beaches,False,composition
